Location,Total Land Area (acres),Number of Cows,Farm Size,Date,Product ID,Product Name,Brand,Quantity (liters/kg),Price per Unit,Total Value,Shelf Life (days),Storage Condition,Production Date,Expiration Date,Quantity Sold (liters/kg),Price per Unit (sold),Approx. Total Revenue(INR),Customer Location,Sales Channel,Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Reorder Quantity (liters/kg),Date_Sell,Year,Month,Day,DayOfWeek,Quarter,Days_to_Sell,Days_to_Expire,Expire,Sales_Velocity,Quantity_Sold_Hist_Mean,Sales_Velocity_Hist_Mean,Sales_Volatility_Hist,Quantity_Sold_Before_Expire,Quantity_Lost,Capacity_Utilization,Sales_Trend_7d,Seasonal_Volatility,Stock_Efficiency,Value_Lost,Revenue_Before_Losses,Real_Revenue
Chandigarh,505.77,68,Medium,2021-07-27,8,Buttermilk,Mother Dairy,696.75,14.4825,39052.8375,13,Refrigerated,2021-07-11,2021-07-24,598,57.93,34642.14,Karnataka,Online,98,74.75,171.54,2021-07-24,2021,7,24,5,3,13,0,1,46.0,152.0,18.0,48.52413783860662,0.0,98.0,2.5555555555555554,278.14285714285717,25.28480488772103,46.0,1419.285,25981.605,24562.32
Gujarat,149.88,95,Small,2021-08-06,8,Buttermilk,Raj,293.82,3.8975,4163.4294,14,Refrigerated,2021-07-11,2021-07-25,49,15.59,763.91,Chandigarh,Online,244,34.9,56.28,2021-07-25,2021,7,25,6,3,14,0,1,3.5,152.0,18.0,48.52413783860662,0.0,244.0,0.19444444444444445,255.57142857142858,25.28480488772103,3.5,950.99,572.9325,-378.0575
Delhi,208.57,22,Medium,2021-07-28,8,Buttermilk,Mother Dairy,490.88,14.7,29766.9632,9,Refrigerated,2021-07-23,2021-08-01,154,58.8,9055.2,Gujarat,Retail,336,51.07,102.07,2021-07-28,2021,7,28,2,3,5,4,0,30.8,152.0,18.0,48.52413783860662,72.0,264.0,1.711111111111111,262.2857142857143,25.28480488772103,7.7,3880.7999999999997,6791.399999999999,2910.599999999999
Bihar,539.93,65,Medium,2021-09-07,8,Buttermilk,Mother Dairy,516.61,22.055,44552.4464,7,Refrigerated,2021-07-22,2021-07-29,277,88.22,24436.94,Uttar Pradesh,Online,239,50.18,90.99,2021-07-29,2021,7,29,3,3,7,0,1,39.57142857142857,152.0,18.0,48.52413783860662,0.0,239.0,2.1984126984126986,270.57142857142856,25.28480488772103,39.57142857142857,5271.1449999999995,18327.704999999998,13056.559999999998
Karnataka,133.58,20,Large,2021-08-02,8,Buttermilk,Sudha,957.7,10.0275,35348.706999999995,7,Refrigerated,2021-07-24,2021-07-31,648,40.11,25991.28,Telangana,Wholesale,309,38.02,192.68,2021-07-31,2021,7,31,5,3,7,0,1,92.57142857142857,152.0,18.0,48.52413783860662,0.0,309.0,5.142857142857143,281.57142857142856,25.28480488772103,92.57142857142857,3098.4975,19493.46,16394.962499999998
Telangana,19.53,94,Small,2021-08-04,8,Buttermilk,Mother Dairy,920.46,13.94,55549.761000000006,10,Refrigerated,2021-08-01,2021-08-11,572,55.76,31894.72,Delhi,Online,348,89.48,142.89,2021-08-04,2021,8,4,2,3,3,7,0,190.66666666666666,152.0,18.0,48.52413783860662,126.0,222.0,10.592592592592593,359.0,38.22123656599648,27.238095238095237,3094.68,23921.04,20826.36
Bihar,234.65,98,Medium,2021-09-09,8,Buttermilk,Amul,627.85,12.2,27719.5775,13,Refrigerated,2021-07-29,2021-08-11,130,48.8,6344.0,Chandigarh,Online,497,38.73,153.83,2021-08-11,2021,8,11,2,3,13,0,1,10.0,152.0,18.0,48.52413783860662,0.0,497.0,0.5555555555555556,346.85714285714283,38.22123656599648,10.0,6063.4,4757.999999999999,-1305.4000000000005
Tamil Nadu,75.57,56,Small,2021-08-17,8,Buttermilk,Raj,322.99,15.755,21869.6529,10,Refrigerated,2021-08-03,2021-08-13,82,63.02,5167.64,Telangana,Wholesale,240,99.88,167.71,2021-08-13,2021,8,13,4,3,10,0,1,8.2,152.0,18.0,48.52413783860662,0.0,240.0,0.45555555555555555,273.14285714285717,38.22123656599648,8.2,3781.2000000000003,3875.73,94.52999999999975
Maharashtra,117.91,42,Large,2021-09-04,8,Buttermilk,Raj,851.11,6.7775,26563.1431,8,Refrigerated,2021-08-13,2021-08-21,102,27.11,2765.22,Delhi,Online,749,12.45,105.5,2021-08-21,2021,8,21,5,3,8,0,1,12.75,152.0,18.0,48.52413783860662,0.0,749.0,0.7083333333333334,280.7142857142857,38.22123656599648,12.75,5076.3475,2073.915,-3002.4325
Rajasthan,287.57,15,Large,2021-10-12,8,Buttermilk,Mother Dairy,933.22,7.59,24310.381,10,Refrigerated,2021-08-20,2021-08-30,746,30.36,22648.56,Chandigarh,Wholesale,187,27.23,191.38,2021-08-30,2021,8,30,0,3,10,0,1,74.6,152.0,18.0,48.52413783860662,0.0,187.0,4.144444444444445,365.2857142857143,38.22123656599648,74.6,1419.33,16986.42,15567.089999999998
Telangana,885.94,26,Medium,2021-09-21,8,Buttermilk,Mother Dairy,96.62,8.9525,3180.7304000000004,14,Refrigerated,2021-08-19,2021-09-02,36,35.81,1289.16,West Bengal,Online,60,46.91,70.84,2021-09-02,2021,9,2,3,3,14,0,1,2.5714285714285716,152.0,18.0,48.52413783860662,0.0,60.0,0.14285714285714285,330.85714285714283,15.45455374986849,2.5714285714285716,537.1500000000001,966.8700000000001,429.72
Kerala,150.09,23,Large,2021-10-03,8,Buttermilk,Amul,659.16,2.835,7296.9012,9,Refrigerated,2021-09-06,2021-09-15,31,11.34,351.54,West Bengal,Online,628,44.63,73.03,2021-09-15,2021,9,15,2,3,9,0,1,3.4444444444444446,152.0,18.0,48.52413783860662,0.0,628.0,0.19135802469135801,242.71428571428572,15.45455374986849,3.4444444444444446,1780.3799999999999,263.655,-1516.725
Karnataka,756.0,88,Large,2021-10-20,8,Buttermilk,Raj,999.87,14.46,56682.6303,13,Refrigerated,2021-09-13,2021-09-26,677,57.84,39157.68,Tamil Nadu,Wholesale,322,44.56,48.08,2021-09-26,2021,9,26,6,3,13,0,1,52.07692307692308,152.0,18.0,48.52413783860662,0.0,322.0,2.893162393162393,257.7142857142857,15.45455374986849,52.07692307692308,4656.12,29368.260000000002,24712.140000000003
West Bengal,723.47,30,Large,2021-10-17,8,Buttermilk,Raj,195.03,10.9175,9439.452,9,Refrigerated,2021-09-23,2021-10-02,82,43.67,3580.94,Telangana,Retail,113,27.68,111.42,2021-10-02,2021,10,2,5,4,9,0,1,9.11111111111111,152.0,18.0,48.52413783860662,0.0,113.0,0.5061728395061729,250.85714285714286,28.267949442713956,9.11111111111111,1233.6775,2685.705,1452.0275
Kerala,70.99,34,Small,2021-11-20,8,Buttermilk,Mother Dairy,897.41,10.4175,33949.0203,7,Refrigerated,2021-09-26,2021-10-03,706,41.67,29419.02,Madhya Pradesh,Retail,191,60.36,101.74,2021-10-03,2021,10,3,6,4,7,0,1,100.85714285714286,152.0,18.0,48.52413783860662,0.0,191.0,5.603174603174603,340.0,28.267949442713956,100.85714285714286,1989.7425,22064.265,20074.5225
Madhya Pradesh,410.12,74,Large,2021-11-24,8,Buttermilk,Mother Dairy,224.4,20.05,17563.788,9,Refrigerated,2021-09-28,2021-10-07,200,80.2,16040.0,Tamil Nadu,Wholesale,24,27.75,122.21,2021-10-07,2021,10,7,3,4,9,0,1,22.22222222222222,152.0,18.0,48.52413783860662,0.0,24.0,1.2345679012345678,354.0,28.267949442713956,22.22222222222222,481.20000000000005,12030.000000000002,11548.800000000001
West Bengal,487.64,55,Large,2021-10-17,8,Buttermilk,Mother Dairy,823.26,13.705,48852.2484,10,Refrigerated,2021-09-30,2021-10-10,664,54.82,36400.48,Madhya Pradesh,Wholesale,159,36.55,80.41,2021-10-10,2021,10,10,6,4,10,0,1,66.4,152.0,18.0,48.52413783860662,0.0,159.0,3.688888888888889,342.2857142857143,28.267949442713956,66.4,2179.095,27300.36,25121.265
Delhi,542.36,50,Medium,2021-11-15,8,Buttermilk,Raj,95.95,15.46,6200.289000000001,11,Refrigerated,2021-10-06,2021-10-17,65,61.84,4019.6,Delhi,Retail,30,18.56,106.25,2021-10-17,2021,10,17,6,4,11,0,1,5.909090909090909,152.0,18.0,48.52413783860662,0.0,30.0,0.3282828282828283,346.42857142857144,28.267949442713956,5.909090909090909,463.8,3014.7000000000003,2550.9
Madhya Pradesh,930.57,70,Large,2021-11-26,8,Buttermilk,Mother Dairy,475.57,16.3625,30821.6917,13,Refrigerated,2021-10-08,2021-10-21,255,65.45,16689.75,West Bengal,Wholesale,220,51.61,61.58,2021-10-21,2021,10,21,3,4,13,0,1,19.615384615384617,152.0,18.0,48.52413783860662,0.0,220.0,1.0897435897435896,378.42857142857144,28.267949442713956,19.615384615384617,3599.75,12517.312500000002,8917.562500000002
Rajasthan,896.22,81,Large,2021-11-03,8,Buttermilk,Raj,801.53,9.435,31836.7716,11,Refrigerated,2021-10-14,2021-10-25,360,37.74,13586.4,Bihar,Online,441,88.36,153.61,2021-10-25,2021,10,25,0,4,11,0,1,32.72727272727273,152.0,18.0,48.52413783860662,0.0,441.0,1.8181818181818181,333.14285714285717,28.267949442713956,32.72727272727273,4160.835,10189.8,6028.964999999999
Gujarat,757.47,29,Medium,2021-12-03,8,Buttermilk,Sudha,361.21,4.5,8044.146699999999,8,Refrigerated,2021-10-28,2021-11-05,278,18.0,5004.0,West Bengal,Wholesale,83,18.0,163.49,2021-11-05,2021,11,5,4,4,8,0,1,34.75,152.0,18.0,48.52413783860662,0.0,83.0,1.9305555555555556,361.14285714285717,33.407441708270284,34.75,373.5,3753.0,3379.5
Uttar Pradesh,722.43,12,Small,2022-01-01,8,Buttermilk,Amul,152.66,8.63,5784.2874,11,Refrigerated,2021-11-02,2021-11-13,6,34.52,207.12,Delhi,Wholesale,146,49.23,26.86,2021-11-13,2021,11,13,5,4,11,0,1,0.5454545454545454,152.0,18.0,48.52413783860662,0.0,146.0,0.030303030303030304,261.14285714285717,33.407441708270284,0.5454545454545454,1259.98,155.34,-1104.64
Tamil Nadu,762.07,70,Small,2021-11-15,8,Buttermilk,Sudha,948.97,10.96,46025.045,14,Refrigerated,2021-11-02,2021-11-16,568,43.84,24901.12,Jharkhand,Wholesale,380,37.89,193.63,2021-11-15,2021,11,15,0,4,13,1,0,43.69230769230769,152.0,18.0,48.52413783860662,18.0,362.0,2.427350427350427,313.7142857142857,33.407441708270284,43.69230769230769,3967.5200000000004,18675.84,14708.32
Delhi,249.47,67,Medium,2021-12-16,8,Buttermilk,Sudha,536.09,21.575,46554.05560000001,13,Refrigerated,2021-11-04,2021-11-17,316,86.3,27270.8,Uttar Pradesh,Retail,220,32.68,161.74,2021-11-17,2021,11,17,2,4,13,0,1,24.307692307692307,152.0,18.0,48.52413783860662,0.0,220.0,1.3504273504273505,264.0,33.407441708270284,24.307692307692307,4746.5,20453.1,15706.599999999999
Chandigarh,808.39,31,Medium,2021-11-21,8,Buttermilk,Sudha,452.2,7.5875,14081.508,7,Refrigerated,2021-11-13,2021-11-20,85,30.35,2579.75,Karnataka,Wholesale,367,55.82,94.66,2021-11-20,2021,11,20,5,4,7,0,1,12.142857142857142,152.0,18.0,48.52413783860662,0.0,367.0,0.6746031746031746,266.85714285714283,33.407441708270284,12.142857142857142,2784.6125,1934.8125000000002,-849.8
Kerala,209.82,22,Large,2021-11-21,8,Buttermilk,Sudha,132.4,16.5225,8109.5,9,Refrigerated,2021-11-16,2021-11-25,90,66.09,5948.1,Haryana,Online,42,66.06,180.37,2021-11-21,2021,11,21,6,4,5,4,0,18.0,152.0,18.0,48.52413783860662,42.0,0.0,1.0,243.28571428571428,33.407441708270284,4.5,0.0,4461.075,4461.075
West Bengal,95.69,37,Medium,2021-12-15,8,Buttermilk,Mother Dairy,954.98,13.2125,52848.5932,11,Refrigerated,2021-11-17,2021-11-28,461,52.85,24363.85,Gujarat,Wholesale,493,92.39,176.94,2021-11-28,2021,11,28,6,4,11,0,1,41.90909090909091,152.0,18.0,48.52413783860662,0.0,493.0,2.3282828282828283,257.7142857142857,33.407441708270284,41.90909090909091,6513.7625,18272.8875,11759.125
Chandigarh,413.79,77,Small,2022-01-12,8,Buttermilk,Amul,388.29,22.08,36095.4384,11,Refrigerated,2021-11-18,2021-11-29,316,88.32,27909.12,Bihar,Retail,72,88.44,45.68,2021-11-29,2021,11,29,0,4,11,0,1,28.727272727272727,152.0,18.0,48.52413783860662,0.0,72.0,1.595959595959596,263.14285714285717,33.407441708270284,28.727272727272727,1589.7599999999998,20931.84,19342.08
Bihar,850.94,26,Large,2021-12-01,8,Buttermilk,Raj,792.68,19.98,61226.60319999999,10,Refrigerated,2021-11-27,2021-12-07,61,79.92,4875.12,Gujarat,Retail,731,86.7,174.64,2021-12-01,2021,12,1,2,4,4,6,0,15.25,152.0,18.0,48.52413783860662,108.0,623.0,0.8472222222222222,271.0,116.58366916634911,2.5416666666666665,12447.54,3656.3399999999997,-8791.2
Uttar Pradesh,750.55,68,Medium,2021-12-02,8,Buttermilk,Mother Dairy,568.69,19.6725,44352.1331,8,Refrigerated,2021-11-25,2021-12-03,418,78.69,32892.42,West Bengal,Retail,150,88.19,170.06,2021-12-02,2021,12,2,3,4,7,1,0,59.714285714285715,152.0,18.0,48.52413783860662,18.0,132.0,3.3174603174603177,249.57142857142858,116.58366916634911,59.714285714285715,2596.77,24669.315,22072.545
Delhi,78.55,56,Small,2021-12-19,8,Buttermilk,Sudha,502.93,22.235,43649.294700000006,14,Refrigerated,2021-11-21,2021-12-05,104,88.94,9249.76,Telangana,Retail,398,24.49,194.09,2021-12-05,2021,12,5,6,4,14,0,1,7.428571428571429,152.0,18.0,48.52413783860662,0.0,398.0,0.4126984126984127,219.28571428571428,116.58366916634911,7.428571428571429,8849.53,6937.32,-1912.210000000001
Kerala,238.63,27,Small,2022-01-07,8,Buttermilk,Sudha,831.73,24.67,78099.447,11,Refrigerated,2021-11-24,2021-12-05,604,98.68,59602.72,Delhi,Wholesale,227,35.7,175.36,2021-12-05,2021,12,5,6,4,11,0,1,54.90909090909091,152.0,18.0,48.52413783860662,0.0,227.0,3.0505050505050506,293.42857142857144,116.58366916634911,54.90909090909091,5600.09,44702.04,39101.95
Jharkhand,992.95,84,Small,2021-12-09,8,Buttermilk,Raj,661.21,3.515,11200.897400000002,7,Refrigerated,2021-12-06,2021-12-13,115,14.06,1616.9,Maharashtra,Wholesale,546,28.33,170.9,2021-12-09,2021,12,9,3,4,3,4,0,38.333333333333336,152.0,18.0,48.52413783860662,72.0,474.0,2.1296296296296298,297.0,116.58366916634911,9.583333333333334,1666.1100000000001,1212.675,-453.4350000000002
Rajasthan,693.46,41,Large,2021-12-23,8,Buttermilk,Amul,201.45,4.8025,4766.307,14,Refrigerated,2021-11-26,2021-12-10,193,19.21,3707.53,Tamil Nadu,Online,8,55.15,171.51,2021-12-10,2021,12,10,4,4,14,0,1,13.785714285714286,152.0,18.0,48.52413783860662,0.0,8.0,0.7658730158730159,258.7142857142857,116.58366916634911,13.785714285714286,38.42,2780.6475,2742.2275
Karnataka,436.54,43,Medium,2022-01-01,8,Buttermilk,Mother Dairy,909.0,15.5125,53121.96,12,Refrigerated,2021-11-30,2021-12-12,412,62.05,25564.6,Madhya Pradesh,Retail,497,87.95,45.27,2021-12-12,2021,12,12,6,4,12,0,1,34.333333333333336,152.0,18.0,48.52413783860662,0.0,497.0,1.9074074074074074,272.42857142857144,116.58366916634911,34.333333333333336,7709.7125,19173.449999999997,11463.737499999997
Chandigarh,29.55,18,Small,2021-12-20,8,Buttermilk,Raj,831.2,20.4825,65930.784,8,Refrigerated,2021-12-07,2021-12-15,397,81.93,32526.21,Tamil Nadu,Retail,434,17.69,110.72,2021-12-15,2021,12,15,2,4,8,0,1,49.625,152.0,18.0,48.52413783860662,0.0,434.0,2.7569444444444446,320.42857142857144,116.58366916634911,49.625,8889.405,24394.6575,15505.2525
Haryana,630.08,22,Large,2021-12-25,8,Buttermilk,Sudha,522.19,3.07,6459.4903,7,Refrigerated,2021-12-13,2021-12-20,214,12.28,2627.92,Kerala,Online,308,73.41,60.25,2021-12-20,2021,12,20,0,4,7,0,1,30.571428571428573,152.0,18.0,48.52413783860662,0.0,308.0,1.6984126984126984,291.2857142857143,116.58366916634911,30.571428571428573,945.56,1970.9399999999998,1025.3799999999999
Chandigarh,183.5,99,Large,2022-01-07,8,Buttermilk,Mother Dairy,734.57,21.2875,60631.40780000001,9,Refrigerated,2021-12-16,2021-12-25,133,85.15,11324.95,Telangana,Wholesale,601,79.13,168.31,2021-12-25,2021,12,25,5,4,9,0,1,14.777777777777779,152.0,18.0,48.52413783860662,0.0,601.0,0.8209876543209876,295.42857142857144,116.58366916634911,14.777777777777779,12793.7875,8493.712500000001,-4300.074999999999
Uttar Pradesh,144.36,10,Medium,2021-12-27,8,Buttermilk,Raj,233.1,21.86,21440.538,8,Refrigerated,2021-12-22,2021-12-30,106,87.44,9268.64,Telangana,Online,127,89.1,119.95,2021-12-27,2021,12,27,0,4,5,3,0,21.2,152.0,18.0,48.52413783860662,54.0,73.0,1.1777777777777778,224.28571428571428,116.58366916634911,7.066666666666666,1595.78,6951.48,5355.7
Telangana,922.04,91,Small,2022-01-20,8,Buttermilk,Sudha,39.05,16.22,2641.7325,9,Refrigerated,2021-12-25,2022-01-03,2,64.88,129.76,Bihar,Retail,37,91.21,64.28,2022-01-03,2022,1,3,0,1,9,0,1,0.2222222222222222,152.0,18.0,48.52413783860662,0.0,37.0,0.012345679012345678,208.14285714285714,22.264104527925333,0.2222222222222222,600.14,97.32,-502.82
Madhya Pradesh,383.12,32,Large,2022-02-22,8,Buttermilk,Raj,611.84,22.2675,56319.872,10,Refrigerated,2021-12-27,2022-01-06,278,89.07,24761.46,Maharashtra,Retail,333,63.9,146.3,2022-01-06,2022,1,6,3,1,10,0,1,27.8,152.0,18.0,48.52413783860662,0.0,333.0,1.5444444444444445,220.28571428571428,22.264104527925333,27.8,7415.077499999999,18571.094999999998,11156.017499999998
Uttar Pradesh,268.47,96,Medium,2022-01-27,8,Buttermilk,Raj,997.98,22.8825,91494.8064,10,Refrigerated,2021-12-27,2022-01-06,407,91.53,37252.71,Madhya Pradesh,Wholesale,590,39.11,195.35,2022-01-06,2022,1,6,3,1,10,0,1,40.7,152.0,18.0,48.52413783860662,0.0,590.0,2.261111111111111,219.57142857142858,22.264104527925333,40.7,13500.675,27939.532500000005,14438.857500000006
Madhya Pradesh,364.54,38,Medium,2022-01-20,8,Buttermilk,Sudha,532.66,12.115,28305.5524,12,Refrigerated,2021-12-30,2022-01-11,171,48.46,8286.66,West Bengal,Retail,361,76.29,88.84,2022-01-11,2022,1,11,1,1,12,0,1,14.25,152.0,18.0,48.52413783860662,0.0,361.0,0.7916666666666666,187.28571428571428,22.264104527925333,14.25,4373.515,6214.995,1841.4799999999996
Jharkhand,259.73,69,Medium,2022-03-04,8,Buttermilk,Mother Dairy,495.09,16.785,31987.7649,7,Refrigerated,2022-01-06,2022-01-13,148,67.14,9936.72,Jharkhand,Retail,347,45.63,117.28,2022-01-13,2022,1,13,3,1,7,0,1,21.142857142857142,152.0,18.0,48.52413783860662,0.0,347.0,1.1746031746031746,177.85714285714286,22.264104527925333,21.142857142857142,5824.395,7452.540000000001,1628.1450000000004
Chandigarh,654.19,91,Large,2022-01-19,8,Buttermilk,Mother Dairy,584.94,19.365,44595.8256,8,Refrigerated,2022-01-13,2022-01-21,66,77.46,5112.36,Jharkhand,Online,518,16.9,186.62,2022-01-19,2022,1,19,2,1,6,2,0,11.0,152.0,18.0,48.52413783860662,36.0,482.0,0.6111111111111112,168.28571428571428,22.264104527925333,5.5,9333.929999999998,3834.27,-5499.659999999998
West Bengal,821.99,55,Small,2022-02-03,8,Buttermilk,Amul,292.37,20.6475,22810.7074,12,Refrigerated,2022-01-08,2022-01-20,229,82.59,18913.11,Uttar Pradesh,Wholesale,63,89.59,51.27,2022-01-20,2022,1,20,3,1,12,0,1,19.083333333333332,152.0,18.0,48.52413783860662,0.0,63.0,1.0601851851851851,185.85714285714286,22.264104527925333,19.083333333333332,1300.7925,14184.8325,12884.04
Telangana,286.42,56,Medium,2022-01-23,8,Buttermilk,Raj,337.03,23.8025,31842.5944,11,Refrigerated,2022-01-09,2022-01-20,247,95.21,23516.87,Delhi,Online,90,68.02,66.26,2022-01-20,2022,1,20,3,1,11,0,1,22.454545454545453,152.0,18.0,48.52413783860662,0.0,90.0,1.2474747474747474,220.85714285714286,22.264104527925333,22.454545454545453,2142.225,17637.6525,15495.4275
Telangana,466.78,70,Large,2022-02-15,8,Buttermilk,Raj,654.13,4.125,12742.4524,14,Refrigerated,2022-01-13,2022-01-27,414,16.5,6831.0,West Bengal,Wholesale,240,66.0,147.36,2022-01-27,2022,1,27,3,1,14,0,1,29.571428571428573,152.0,18.0,48.52413783860662,0.0,240.0,1.6428571428571428,240.28571428571428,22.264104527925333,29.571428571428573,990.0,5123.25,4133.25
Rajasthan,483.43,32,Large,2022-03-06,8,Buttermilk,Raj,493.17,10.2525,20870.9544,14,Refrigerated,2022-01-16,2022-01-30,398,41.01,16321.98,Telangana,Online,95,41.53,176.99,2022-01-30,2022,1,30,6,1,14,0,1,28.428571428571427,152.0,18.0,48.52413783860662,0.0,95.0,1.5793650793650793,239.0,22.264104527925333,28.428571428571427,973.9875,12241.485,11267.497500000001
Jharkhand,853.35,62,Large,2022-03-10,8,Buttermilk,Amul,964.57,19.8075,79451.6309,11,Refrigerated,2022-01-20,2022-01-31,738,79.23,58471.74,Rajasthan,Online,226,99.1,131.34,2022-01-31,2022,1,31,0,1,11,0,1,67.0909090909091,152.0,18.0,48.52413783860662,0.0,226.0,3.727272727272727,320.0,22.264104527925333,67.0909090909091,4476.495,43853.805,39377.31
Maharashtra,881.05,51,Medium,2022-02-01,8,Buttermilk,Sudha,756.83,15.2875,45485.483,12,Refrigerated,2022-01-23,2022-02-04,539,61.15,32959.85,Tamil Nadu,Retail,217,46.74,152.78,2022-02-01,2022,2,1,1,1,9,3,0,59.888888888888886,152.0,18.0,48.52413783860662,54.0,163.0,3.3271604938271606,375.85714285714283,26.256946246408635,19.962962962962962,2491.8624999999997,24719.887499999997,22228.024999999998
Chandigarh,690.79,92,Small,2022-03-13,8,Buttermilk,Amul,462.95,11.5875,19402.2345,9,Refrigerated,2022-01-24,2022-02-02,223,46.35,10336.05,Karnataka,Wholesale,239,83.03,112.46,2022-02-02,2022,2,2,2,1,9,0,1,24.77777777777778,152.0,18.0,48.52413783860662,0.0,239.0,1.376543209876543,398.2857142857143,26.256946246408635,24.77777777777778,2769.4125,7752.0375,4982.625
Gujarat,407.66,99,Medium,2022-03-02,8,Buttermilk,Mother Dairy,237.84,7.12,6345.5712,12,Refrigerated,2022-01-21,2022-02-02,118,28.48,3360.64,Jharkhand,Online,119,66.69,191.73,2022-02-02,2022,2,2,2,1,12,0,1,9.833333333333334,152.0,18.0,48.52413783860662,0.0,119.0,0.5462962962962963,382.42857142857144,26.256946246408635,9.833333333333334,847.28,2520.48,1673.2
Uttar Pradesh,932.94,42,Large,2022-02-21,8,Buttermilk,Amul,301.76,5.8075,5887.337600000001,12,Refrigerated,2022-01-22,2022-02-03,287,23.23,6667.01,Gujarat,Retail,14,65.01,149.35,2022-02-03,2022,2,3,3,1,12,0,1,23.916666666666668,152.0,18.0,48.52413783860662,0.0,14.0,1.3287037037037037,388.14285714285717,26.256946246408635,23.916666666666668,81.305,5000.2575,4918.952499999999
Tamil Nadu,347.2,82,Small,2022-02-18,8,Buttermilk,Raj,196.53,4.285,3515.9217000000003,7,Refrigerated,2022-01-28,2022-02-04,108,17.14,1851.12,Delhi,Retail,88,38.25,120.25,2022-02-04,2022,2,4,4,1,7,0,1,15.428571428571429,152.0,18.0,48.52413783860662,0.0,88.0,0.8571428571428571,344.42857142857144,26.256946246408635,15.428571428571429,377.08000000000004,1388.3400000000001,1011.2600000000001
Rajasthan,300.7,74,Small,2022-03-27,8,Buttermilk,Sudha,889.71,15.95,58747.55130000001,8,Refrigerated,2022-01-29,2022-02-06,435,63.8,27753.0,Kerala,Wholesale,454,23.63,135.1,2022-02-06,2022,2,6,6,1,8,0,1,54.375,152.0,18.0,48.52413783860662,0.0,454.0,3.0208333333333335,349.7142857142857,26.256946246408635,54.375,7241.299999999999,20814.749999999996,13573.449999999997
Chandigarh,745.66,92,Medium,2022-03-03,8,Buttermilk,Mother Dairy,563.11,20.6775,48207.8471,12,Refrigerated,2022-01-26,2022-02-07,543,82.71,44911.53,West Bengal,Online,20,39.98,24.32,2022-02-07,2022,2,7,0,1,12,0,1,45.25,152.0,18.0,48.52413783860662,0.0,20.0,2.513888888888889,321.85714285714283,26.256946246408635,45.25,413.54999999999995,33683.6475,33270.097499999996
Chandigarh,608.39,24,Large,2022-03-07,8,Buttermilk,Sudha,216.32,16.3575,13405.3504,11,Refrigerated,2022-01-27,2022-02-07,39,65.43,2551.77,Uttar Pradesh,Online,177,50.26,155.0,2022-02-07,2022,2,7,0,1,11,0,1,3.5454545454545454,152.0,18.0,48.52413783860662,0.0,177.0,0.19696969696969696,250.42857142857142,26.256946246408635,3.5454545454545454,2895.2775,1913.8275,-981.45
Delhi,699.89,15,Small,2022-02-15,8,Buttermilk,Raj,871.01,2.11,10617.6119,9,Refrigerated,2022-01-31,2022-02-09,483,8.44,4076.52,Bihar,Wholesale,388,77.55,134.22,2022-02-09,2022,2,9,2,1,9,0,1,53.666666666666664,152.0,18.0,48.52413783860662,0.0,388.0,2.9814814814814814,287.57142857142856,26.256946246408635,53.666666666666664,818.68,3057.39,2238.71
Telangana,413.24,36,Large,2022-03-04,8,Buttermilk,Mother Dairy,385.64,11.5375,16227.731199999998,9,Refrigerated,2022-02-03,2022-02-12,108,46.15,4984.2,Tamil Nadu,Retail,277,93.61,66.26,2022-02-12,2022,2,12,5,1,9,0,1,12.0,152.0,18.0,48.52413783860662,0.0,277.0,0.6666666666666666,286.14285714285717,26.256946246408635,12.0,3195.8875,3738.1499999999996,542.2624999999998
